Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN22,OUT035,4043.4789610505727
NCF30,OUT027,3421.171058457944
FDK03,OUT035,4142.6791250131455
FDT45,OUT017,1077.4614683699597
NCC54,OUT027,5108.15350459294
FDP08,OUT018,2824.386922355646
FDU44,OUT046,2623.21547372033
DRG39,OUT035,1068.0945260691146
FDU32,OUT049,2067.2984044513414
FDY27,OUT049,2916.7356825033976
NCP54,OUT013,2000.274619437555
NCZ41,OUT049,2096.333150211198
DRL49,OUT013,2311.9554707952684
FDI05,OUT018,1057.4230101977832
FDY56,OUT045,3506.564476643332
DRC13,OUT013,2061.368781578288
NCV29,OUT017,2907.073815754366
FDR24,OUT049,1629.811959794683
FDZ34,OUT018,2714.0468134946836
FDP37,OUT035,2167.142389601883
FDX08,OUT027,4287.873440989079
FDS57,OUT045,2181.874086221897
NCG18,OUT049,1766.6642465943833
FDK25,OUT018,2419.7711930054124
FDH53,OUT049,1502.0092789557668
DRI59,OUT018,3168.1924903102904
FDA52,OUT046,2808.70723598317
FDT20,OUT010,-1137.930713820198
FDE36,OUT019,749.100894370102
FDI24,OUT017,2852.3154270453133
FDB28,OUT018,2843.8147051246383
FDV11,OUT017,2913.724758097116
FDP01,OUT046,2488.051954824373
FDD34,OUT027,3993.854765242069
FDJ50,OUT027,2374.887182671059
FDZ44,OUT013,1971.483907293847
DRO59,OUT035,1411.6673350973258
DRB48,OUT045,704.650288519562
FDR21,OUT018,2503.824123145912
NCE42,OUT010,1742.9025291264952
FDO23,OUT046,1516.7151786148495
NCE30,OUT018,3000.7788666043552
FDQ22,OUT035,872.2980548267307
FDY01,OUT045,1820.0885969954331
FDS08,OUT017,2907.5523460838276
FDG28,OUT018,3583.22526046169
FDQ51,OUT018,648.5245299291032
FDB05,OUT017,3957.125141035845
FDO56,OUT049,2046.3201096010432
FDE02,OUT018,1241.0461381973255
FDN45,OUT017,3560.166679662014
FDS09,OUT013,966.1232709631387
NCA54,OUT018,2567.914190252689
FDP09,OUT010,1458.6387134962647
FDC53,OUT045,1591.728062009386
NCM55,OUT017,3002.1490605680365
FDL09,OUT018,2434.9937850847323
FDA11,OUT019,-311.9835374279594
FDA50,OUT045,1504.9305347502084
FDC23,OUT017,2926.297163835699
FDE22,OUT049,2636.4955236567057
FDD23,OUT046,2968.9034302977734
NCA29,OUT049,2805.462532335537
FDK38,OUT046,2334.103638169963
DRC13,OUT046,1970.8681173873929
NCP43,OUT049,2904.454691183811
FDX28,OUT049,1698.3747721657319
FDF08,OUT049,1638.9141490494778
FDZ33,OUT046,2356.6626036782186
FDD10,OUT049,2952.8114273448764
FDO58,OUT017,2682.61380424053
FDI50,OUT017,3717.063301547872
FDO58,OUT045,2568.9879639291325
FDX08,OUT013,2901.471657791034
NCK17,OUT010,-1142.7690404951218
FDF39,OUT035,4235.42559080746
FDU45,OUT010,5.930042524829901
NCJ18,OUT018,1591.9953562709684
DRC27,OUT019,1929.7672538376316
DRC25,OUT035,1549.0481876819917
FDU59,OUT035,2673.518973728979
FDU28,OUT035,3144.640004981464
NCP30,OUT046,744.4220234753441
FDB39,OUT018,726.0191539961345
FDE41,OUT013,1508.310257418144
DRH11,OUT010,-903.41593065194
FDA58,OUT045,3572.6972315532735
FDU50,OUT046,1888.925927936422
FDM34,OUT013,2122.34613303396
FDM44,OUT027,3116.591799219937
FDR39,OUT045,2818.15855786895
FDM25,OUT045,2746.12658567934
FDQ49,OUT049,2632.9196278248073
DRH25,OUT018,658.2496763579281
FDM09,OUT027,4163.576729061149
FDL44,OUT019,709.3665961352347
NCR42,OUT018,356.55499077578634
DRL59,OUT046,932.4910135189816
FDX43,OUT013,2673.2624202041507
DRK47,OUT010,1616.4208904513375
FDU48,OUT018,1861.0477089057722
FDY12,OUT045,859.3589477736259
NCN43,OUT018,1701.2654098427379
NCM55,OUT018,2598.9367531263188
FDQ21,OUT027,3423.806615512638
FDX13,OUT035,4028.5631354198317
NCK30,OUT027,5316.62211466781
FDG20,OUT049,2891.5425509965953
DRG27,OUT017,816.3776555415734
FDY14,OUT018,3819.2845524331838
FDP59,OUT035,1880.6535766263003
FDU60,OUT017,2810.784377079112
NCC18,OUT019,759.7679029255103
DRJ39,OUT017,3483.53338200306
FDS07,OUT049,1921.9977394207838
FDM08,OUT027,4921.547303390343
FDP51,OUT045,1924.6828531078631
FDU16,OUT035,1549.4452305976629
FDH12,OUT013,1780.6248796845985
DRE48,OUT010,1166.4179408330465
NCL42,OUT027,5182.809159726067
FDR21,OUT045,2741.597923532852
NCW29,OUT035,2241.8158967690247
FDO11,OUT013,3969.548961528903
NCM31,OUT049,2316.953210497955
FDV35,OUT019,568.9553899033172
FDF58,OUT017,1188.2400513562964
NCE43,OUT049,2739.3631855968756
FDA02,OUT035,2495.7152501873866
DRL37,OUT010,-1091.0194978790105
FDR24,OUT018,1296.263742933821
FDW59,OUT049,1498.9341803782854
FDS22,OUT049,980.2852071715897
FDW24,OUT017,1015.4979863499007
FDU24,OUT035,1711.9756937457935
FDA21,OUT027,4343.968251745782
FDH58,OUT027,3312.1232514909248
FDW36,OUT018,1442.6349182896306
FDI45,OUT027,4163.905682280125
FDU01,OUT018,2704.7753113204913
FDF35,OUT027,3179.6199584049637
FDU43,OUT019,1841.9725570789071
FDE24,OUT019,426.7826473527948
FDK50,OUT049,2684.0998395379675
FDG31,OUT045,1044.6907132245324
FDC60,OUT045,1472.7712153902412
FDL36,OUT013,1543.3440352697485
FDP21,OUT013,3066.999693774765
FDW16,OUT045,1499.486374345075
FDX02,OUT017,3593.088742294698
FDQ58,OUT027,3857.316345094619
FDT51,OUT046,1862.65174156592
FDD59,OUT049,1461.153694772771
NCM42,OUT018,1497.2297189916703
FDA57,OUT018,501.41613960587904
FDZ48,OUT035,1960.2595116810917
FDE46,OUT045,2378.132621690902
NCZ30,OUT019,68.12953220775626
FDB56,OUT017,3075.1797118782233
FDA25,OUT027,3171.7622797062745
FDD20,OUT013,2065.4525020084284
FDL25,OUT013,1589.582365863113
NCO18,OUT049,2878.3265833036653
FDJ45,OUT017,782.9250546416823
FDR12,OUT035,2887.410310788409
NCF19,OUT010,-1022.9716335733785
FDK25,OUT046,2645.054096520345
NCR17,OUT046,1827.068946066242
FDC52,OUT046,2459.1441537776204
NCA54,OUT017,2932.6354677111854
FDR45,OUT010,1830.801798110428
NCM19,OUT049,1906.7026191420412
FDF39,OUT027,5538.439711779201
FDX23,OUT049,1707.9178303397152
FDD58,OUT027,3073.666681181349
FDX28,OUT013,1646.5499607461047
NCD31,OUT013,2595.7134086787505
FDU57,OUT018,2172.552905300166
FDI27,OUT046,873.4681973891597
NCM42,OUT046,1743.105384747655
FDD32,OUT027,2840.917068156365
FDI34,OUT013,3630.459413520677
NCM29,OUT049,2176.1976503585274
FDG46,OUT018,1626.5649087527886
DRC01,OUT010,-951.5157292565782
FDB15,OUT027,5471.0815055532175
NCA17,OUT027,3773.9110608165092
FDF10,OUT046,2355.772463076993
FDR26,OUT027,4245.960606472412
FDI02,OUT049,1951.506864858939
NCM54,OUT010,150.18713002678453
FDF14,OUT013,2446.012081303689
FDJ33,OUT010,117.31859305623323
FDM20,OUT035,3944.369838504016
FDC03,OUT027,4529.597678692595
NCX05,OUT046,1857.235427162246
NCM41,OUT027,2926.7889646650997
NCU29,OUT010,469.97952888718885
FDQ59,OUT017,1528.8615767097074
FDH46,OUT010,-160.22478404290325
FDH09,OUT013,953.0459247659802
NCD06,OUT045,759.3793201502507
FDC15,OUT035,2584.7352391025443
DRD37,OUT027,2240.272295472987
FDT28,OUT027,3805.3962537722514
FDR28,OUT027,4066.6639979804763
FDT38,OUT017,1542.5490019944057
FDV34,OUT027,2760.696068349886
FDY52,OUT035,1245.091444188189
FDB34,OUT013,1487.5432027352294
DRL23,OUT018,1456.5675471570726
DRB24,OUT046,2428.509851575763
FDJ50,OUT046,970.5498565123798
FDQ49,OUT035,2643.6804347353377
FDP20,OUT035,2154.185009417944
FDV19,OUT027,4002.852190009861
NCR54,OUT045,2970.3166772139843
FDO09,OUT010,2150.6611018545923
FDS57,OUT018,2003.2900567637207
FDN10,OUT049,2004.869850240552
FDV23,OUT049,2108.60716152905
FDY28,OUT049,3428.6458171673175
DRG51,OUT013,2600.2843439025187
FDD45,OUT019,-368.76445380973314
NCL18,OUT027,4395.131119843955
NCM29,OUT013,2119.7879837442433
FDF17,OUT027,4504.934674782232
FDE22,OUT017,2672.1549050597578
FDQ22,OUT017,827.5480091014324
FDS01,OUT013,2875.242756549335
FDW35,OUT027,2231.277246970614
FDJ33,OUT046,2041.3100581311828
NCF54,OUT035,2834.385002515218
FDE09,OUT013,1840.8593913817813
NCE06,OUT045,2462.8199028863596
DRH49,OUT049,1442.2579793743687
FDY43,OUT045,2601.507256534664
NCT05,OUT017,4016.1228685098486
FDZ34,OUT045,2923.7346466166027
FDL38,OUT017,1623.3977416168063
FDZ31,OUT017,3095.103409673203
FDR14,OUT035,1112.9964038566982
NCN54,OUT049,1420.0370116354052
NCC42,OUT027,3637.4032667926203
FDK08,OUT017,1765.067188297389
FDP59,OUT013,1819.4251951533124
FDV22,OUT035,2690.326602241501
FDD33,OUT035,3746.7750575831174
DRE60,OUT027,4909.674644924729
FDK52,OUT046,3510.305361196233
FDA02,OUT017,2491.012227459964
FDM56,OUT049,1886.2496852299814
FDE57,OUT035,2405.583563596169
FDM32,OUT045,1417.2003849596235
NCQ30,OUT027,3376.530038422539
FDQ27,OUT027,3183.06115570864
FDT60,OUT027,3442.679068365726
FDU43,OUT049,3864.1715468358607
NCO55,OUT035,1858.3380795536511
FDG02,OUT045,2946.0625254995057
FDJ28,OUT013,3031.2351281856395
FDP40,OUT045,1808.8928074253101
FDJ38,OUT045,2965.9264017009673
NCC54,OUT017,3816.5833918715684
NCZ41,OUT046,1974.665021422708
FDK38,OUT019,562.0089854785083
FDU52,OUT013,2493.5175934075846
FDC40,OUT046,1327.7031328413038
NCR30,OUT017,1338.837862845598
NCN18,OUT017,1842.3406360489666
FDB50,OUT035,1448.94722285086
FDG04,OUT013,3006.483642416732
FDR26,OUT035,2942.959513494215
NCT17,OUT018,2663.133406829701
FDX35,OUT027,4985.311700075091
FDS12,OUT046,2024.2473115740222
NCZ29,OUT027,3425.151149311385
FDB38,OUT010,701.3248208335243
FDP12,OUT013,794.5281003702271
FDP22,OUT046,941.3131706384797
FDS26,OUT018,3762.535727991781
FDR52,OUT046,3048.012945308287
DRJ13,OUT046,2527.06773856904
FDU48,OUT027,3536.469219065445
FDE29,OUT035,1185.2816140107211
NCT29,OUT049,2044.7518752448
DRK37,OUT018,2645.1771408209156
FDK55,OUT046,1472.442833245868
FDR07,OUT046,1588.5488860026294
FDO21,OUT027,4976.438031259183
FDK46,OUT049,4123.835134575458
FDB12,OUT045,1677.5202139744945
FDT31,OUT027,4409.542110007816
FDJ33,OUT045,1985.7830248631635
FDC26,OUT027,3201.0522982873854
NCQ02,OUT045,2869.4330023500866
FDP08,OUT010,1170.345098344064
FDB11,OUT027,4939.877493815482
FDV55,OUT013,2367.6256821766833
FDW20,OUT049,2073.2206086944707
NCJ18,OUT019,11.498406517585636
FDC41,OUT018,1011.9720428889618
FDE14,OUT027,3137.337111096591
FDG35,OUT013,2842.3303530967764
FDF45,OUT035,1209.7214033620835
FDS19,OUT027,2771.774161112095
FDS58,OUT019,698.4903860482889
FDA26,OUT017,3567.971043683593
FDM32,OUT049,1567.7656428706084
FDL45,OUT046,2048.176090561401
FDZ55,OUT049,2638.2669537029306
FDY37,OUT049,2417.468188723483
FDO46,OUT046,3034.2441615386647
FDQ60,OUT046,1962.020933744245
FDA19,OUT018,1822.7537894910588
FDL15,OUT046,2457.7597094205935
FDM10,OUT018,3048.554380906539
NCL05,OUT017,856.8419167535938
DRK49,OUT010,-1119.121064856925
NCE18,OUT027,5279.003502222254
FDG40,OUT049,790.040769362294
DRI59,OUT045,3357.127868807958
FDK28,OUT035,4103.72949437579
NCD06,OUT019,-1065.0845198889317
FDO11,OUT019,2066.6005696319553
FDK27,OUT046,1947.6302076375716
FDT43,OUT027,2353.430964063963
FDD38,OUT018,1469.2477067627497
FDA16,OUT049,3514.6759606100077
FDL14,OUT027,3926.1946233271324
NCM17,OUT049,886.6278299575724
FDD20,OUT045,1933.185316416287
FDA40,OUT045,1441.4539164097007
FDL43,OUT045,1267.8924215499217
FDV15,OUT045,1604.1031432904701
FDE52,OUT046,1520.4343489460964
NCL17,OUT010,389.9878363836616
NCJ31,OUT045,3589.4355692255226
FDR60,OUT045,1243.6192591929987
NCA18,OUT035,1995.3728303277492
FDS21,OUT027,2586.7765283403746
FDW09,OUT035,1521.2872423257938
FDL26,OUT035,2589.7197779976395
FDS47,OUT018,1193.204500260375
FDC39,OUT046,3158.726305078408
FDT51,OUT035,2015.8458205982026
FDK40,OUT035,4186.692796702855
NCG19,OUT045,3540.456146559905
FDZ07,OUT046,1103.0237598380893
FDF08,OUT027,2946.8047556588576
FDO04,OUT013,1015.5856621295948
FDK41,OUT018,1123.7068947333873
FDP15,OUT049,4030.8800917623494
NCD43,OUT018,1433.4671509913783
NCP18,OUT013,2390.144890545171
FDZ51,OUT046,1582.2534800259932
DRH13,OUT035,1902.5817808110255
FDF38,OUT045,744.7216384691877
NCI43,OUT045,811.4334589497963
FDM38,OUT027,2423.8443440404308
FDS03,OUT013,1163.5750336647868
DRJ47,OUT017,2793.5695178392784
FDT50,OUT010,-258.023410282863
FDV02,OUT046,2713.331562470892
NCG18,OUT017,1786.0114845159615
FDW52,OUT046,2643.348204220453
FDS40,OUT035,855.1857074848002
FDN31,OUT017,3095.111023385262
FDA37,OUT045,1971.7982000020838
FDA15,OUT046,3876.4251405646264
FDL39,OUT046,2891.307255463898
FDJ53,OUT045,1915.1542411000976
FDX22,OUT013,3378.7288366660187
NCZ42,OUT045,3617.9157781979757
FDD56,OUT027,4236.779280239466
FDD40,OUT017,3189.459362188435
FDS50,OUT013,3468.7265184383186
NCN14,OUT013,2893.2586432711314
FDT15,OUT013,2969.956275317238
NCS18,OUT027,3164.0368618379916
NCO26,OUT010,-53.447392545797925
FDF58,OUT018,819.0771895970767
NCB19,OUT013,1448.6028842308
FDH26,OUT017,2407.4823511648697
DRB24,OUT027,3837.3173261173047
FDA49,OUT018,1186.0986482719059
FDB32,OUT045,1538.3861188747326
FDI36,OUT017,3218.1172672943635
NCA17,OUT010,442.17394661621495
FDH22,OUT013,2031.56208151102
NCM26,OUT018,2150.653292486313
FDT15,OUT027,4357.860931120918
FDB16,OUT018,1189.447802372365
NCP54,OUT027,3394.1373106027972
FDJ36,OUT013,1743.3526373176687
FDO28,OUT045,1866.9349116913438
FDU09,OUT013,1048.3589266424838
FDF29,OUT017,2229.2905592663724
FDY08,OUT013,2302.0217522096095
DRJ59,OUT018,429.04695036515443
FDT23,OUT027,2805.1679411004266
FDU15,OUT018,502.4449837627926
FDT47,OUT013,1679.165017448001
FDI53,OUT019,794.6475900438593
FDR59,OUT018,3828.4137284779295
FDD53,OUT035,912.6465509045892
FDY51,OUT017,3513.94837821574
FDT04,OUT049,803.0836890500009
FDU51,OUT049,2916.5340393795877
FDG14,OUT035,2594.504781957379
NCU06,OUT045,3496.8965802936386
DRG25,OUT046,2899.517320023157
DRH49,OUT035,1525.5921613252663
FDN15,OUT035,2380.1249472261
FDL43,OUT018,1041.9799375239454
NCT18,OUT049,2949.4673037548923
NCB31,OUT013,4025.0792831234608
FDK57,OUT035,2053.199750280081
FDY04,OUT019,761.05533071282
NCP54,OUT046,1937.9210440104105
FDF41,OUT013,3809.4183802487187
FDM01,OUT045,1651.7192624826346
FDW03,OUT045,1705.8739305424644
FDF28,OUT045,1977.4251976369544
FDY37,OUT017,2423.493229643676
FDQ03,OUT017,3808.8342410644013
FDP51,OUT027,3405.3677423062727
FDJ40,OUT017,1950.7648950262983
FDC32,OUT049,1649.6856107827998
DRI49,OUT027,2738.9873134342824
NCW54,OUT017,1028.9980709784595
FDF09,OUT017,841.1349735828633
FDP45,OUT018,3665.257806081065
DRJ23,OUT018,2647.926218486527
FDS59,OUT017,1965.6495024122294
FDY08,OUT046,2236.684324260554
FDX16,OUT049,2449.816907421352
FDY16,OUT018,2651.7354621010522
FDK32,OUT035,2613.6552205734715
FDQ22,OUT013,791.8198081510141
NCC31,OUT018,2192.011511886697
FDG58,OUT049,2572.2807288467457
DRF48,OUT013,2952.517545063553
DRH36,OUT049,1332.65362213585
NCR30,OUT035,1396.9617560873317
FDB03,OUT019,1888.444514660883
FDZ28,OUT027,3503.58713375064
FDR35,OUT017,3213.5181017445316
DRD15,OUT027,5020.101211901838
FDJ33,OUT019,172.53014211172808
FDA56,OUT010,90.00066745584502
FDP56,OUT046,877.9923817628196
NCT30,OUT046,846.7369126991714
FDK15,OUT017,1748.7929722236258
FDH44,OUT018,2124.897496188502
FDV01,OUT013,2519.248911603471
DRG03,OUT017,2503.3787100438763
FDG50,OUT027,2939.1594089215905
FDR16,OUT010,1473.4730947530056
FDZ60,OUT046,1747.7248714306504
DRG03,OUT045,2367.5634586228666
FDS56,OUT018,3858.566511519775
FDU33,OUT045,801.0126819015338
DRD27,OUT035,1745.8162980748589
FDW22,OUT046,3511.308992587408
DRA24,OUT045,2552.6995380432536
FDF38,OUT049,890.8398222933224
FDX48,OUT013,2543.7324467484236
FDS58,OUT018,2327.755010164548
FDC32,OUT046,1535.4012835295146
NCQ29,OUT045,3939.039438253435
DRK39,OUT018,1104.4314862052365
NCS38,OUT017,1902.0750325737752
DRO47,OUT013,1817.5273355658048
DRG27,OUT027,2174.7479682205944
FDC57,OUT027,4477.139276104547
FDS55,OUT046,2328.4361911619367
NCJ06,OUT018,1662.1775318945215
FDO01,OUT019,285.62571758654235
NCM55,OUT045,2827.8344844698668
FDC52,OUT049,2571.9657685862285
FDQ15,OUT045,1301.3670376816399
NCT30,OUT027,2267.419205565369
NCR42,OUT027,2046.8085449814503
FDD28,OUT035,1166.0948250605566
FDQ34,OUT049,1791.8034288454232
FDZ12,OUT027,3686.551059771968
DRE13,OUT019,-428.77461899762545
NCN07,OUT019,259.88451924714127
FDM28,OUT035,2997.491424599832
FDI10,OUT017,2838.767211233727
FDQ25,OUT013,2778.2951764154323
FDA38,OUT010,1886.1622704989213
DRI13,OUT049,3458.917388393281
FDY20,OUT027,2965.3319952118086
NCZ53,OUT035,3063.8363784078856
NCM31,OUT013,2290.22518947987
DRB01,OUT017,3029.2798120495445
DRF37,OUT046,3984.9003973974154
NCF42,OUT049,2841.5417310550215
FDF16,OUT018,2105.1932632376524
FDB41,OUT013,950.6521520537574
FDR34,OUT013,3626.1513368668952
FDR15,OUT018,2261.5411902600313
NCV42,OUT019,-54.90112986291297
FDW51,OUT035,3481.7324745577116
FDU36,OUT017,1703.8690607374942
FDX60,OUT049,1459.0928790178014
FDY03,OUT035,2026.652269954441
FDW55,OUT045,3812.9632373859627
FDT01,OUT010,1410.8626767088113
FDG58,OUT013,2520.3806457728606
FDK21,OUT017,3976.4537909146334
NCS41,OUT019,953.9364219266097
FDS10,OUT045,2796.932334156963
NCT53,OUT046,2568.52507147998
FDJ28,OUT018,2728.9000951509092
FDX44,OUT045,1409.294596333795
FDT20,OUT018,476.95273745381337
FDO44,OUT017,1871.5540926370088
NCX17,OUT049,3701.5791974555773
FDY01,OUT017,2000.2029165787021
FDJ12,OUT027,4742.179135088158
DRK35,OUT018,424.06000559517827
FDD47,OUT019,802.1363851524795
NCM53,OUT035,1858.3312275884934
FDO45,OUT013,1546.3750942155439
NCM42,OUT010,-109.3428940603261
FDE04,OUT046,2872.012554360287
NCI30,OUT027,5240.898946392281
FDZ19,OUT013,2782.2679097036075
FDW57,OUT013,2840.911484392888
FDA25,OUT013,1753.953427319906
FDT22,OUT046,1024.1399525659806
FDP51,OUT013,2001.1100697279144
FDD48,OUT027,3320.918665998266
FDY39,OUT035,3058.3078273296196
FDO48,OUT010,1629.3856307283627
FDD23,OUT027,4379.2289388378595
DRN35,OUT027,2113.0433992144935
FDT01,OUT035,3479.471289128137
FDC20,OUT010,-892.5393550304839
DRJ35,OUT035,1193.109217483311
FDB32,OUT046,1567.2206601218502
FDL24,OUT046,2773.4060585637126
NCV42,OUT035,1959.868567599299
FDZ46,OUT046,1772.2720523865098
FDC15,OUT013,2480.5843911453007
FDD08,OUT019,-1122.679697580539
FDY50,OUT049,1564.3496421346372
FDD36,OUT013,1980.2430293956459
FDG57,OUT027,2313.300043770671
FDL21,OUT018,564.3697435411688
FDN16,OUT027,3144.5285821261036
FDJ09,OUT027,2235.143941315465
FDS01,OUT010,957.755316866222
FDV33,OUT017,4166.344971257417
DRE12,OUT017,1913.757627610297
FDR07,OUT013,1646.4605209405336
FDP48,OUT010,1066.390453116052
NCB55,OUT035,1112.5141647416685
FDQ08,OUT013,1145.95745391853
FDR34,OUT035,3783.644240563277
FDO33,OUT046,1812.7728866607392
FDP13,OUT045,701.6390481192738
FDX12,OUT049,3915.697140072607
NCT06,OUT049,2703.769218040689
FDR16,OUT019,1556.5364711495497
FDE36,OUT046,2650.721660356989
FDZ36,OUT049,3044.9554569913753
FDV13,OUT045,1454.2088486378423
NCZ17,OUT035,804.3022249168691
FDU56,OUT045,2795.5182417415963
FDM09,OUT035,2878.313860170382
FDV02,OUT017,2809.88368218441
FDS34,OUT018,1605.610770059348
FDA11,OUT049,1688.0439768777421
FDP09,OUT017,3418.9329325537606
FDB29,OUT027,3325.3598132992174
FDT19,OUT017,2838.036468525655
DRH15,OUT017,877.7200292179111
FDY38,OUT046,3653.523795414217
FDF14,OUT027,3844.3088188447205
FDN48,OUT010,-326.40431641628095
FDQ12,OUT013,3633.5140620314282
NCJ43,OUT045,2637.695765166089
FDE17,OUT019,583.6536987465743
FDB05,OUT035,3990.0746729605344
FDH10,OUT045,2971.88185202897
NCR06,OUT017,853.2243964036276
FDU32,OUT018,1692.2624786077063
FDD56,OUT049,2875.5541571135145
FDO36,OUT018,2584.3964187233682
FDH16,OUT010,-354.185673303048
FDX10,OUT018,444.003740301672
FDZ37,OUT017,1605.645287037795
FDU31,OUT010,1576.7177726628356
DRC49,OUT049,2345.288106701463
FDL15,OUT045,2375.599100245182
FDN32,OUT019,1131.3120596107276
DRH59,OUT027,2658.257474680796
NCU29,OUT049,2438.9860479942686
FDR37,OUT019,1124.300064742876
FDS14,OUT018,2220.717791194714
FDU02,OUT027,4947.95015270665
FDJ08,OUT035,3152.8390556307054
NCZ06,OUT045,3829.7795923656836
FDO31,OUT049,1529.0814119030342
FDH31,OUT018,1410.5829598773244
FDS58,OUT017,2677.6605584878116
NCA53,OUT027,2293.6291031604005
FDF50,OUT046,3078.0291934468178
NCW42,OUT049,3537.6877638658293
NCQ17,OUT045,2372.3564553703845
FDK51,OUT018,3821.1707003464267
NCW41,OUT010,589.7216568821492
NCR29,OUT017,1055.9256204071307
FDB08,OUT019,628.3867891439845
FDA40,OUT027,2886.778146331454
FDL14,OUT018,2290.814443847928
FDB47,OUT046,3232.6172621451406
FDO03,OUT035,3730.8856511471995
DRK13,OUT019,1182.8975250539477
FDX13,OUT010,1964.3340905473574
FDF52,OUT046,2869.62859205087
FDT11,OUT013,3049.016395277344
FDB08,OUT013,2579.349313674486
FDQ28,OUT018,2242.8983781131997
FDD29,OUT045,3860.1319314120983
NCQ29,OUT027,5425.705120001313
NCO02,OUT013,1129.9006098835482
FDR56,OUT010,1209.6720687643574
NCM54,OUT049,2097.5733457850374
FDP51,OUT035,2075.6591007099328
FDT38,OUT013,1456.5185748909603
FDZ20,OUT018,3660.131613440533
FDJ53,OUT013,1993.0398371781962
FDX13,OUT049,3961.5231245634677
FDP58,OUT035,3546.840939262441
NCK31,OUT019,-938.4988691402746
FDA35,OUT018,1764.5236071514641
FDV37,OUT018,2880.679290459477
NCO07,OUT027,4742.0838055706245
FDA20,OUT045,2872.4435736690493
FDZ59,OUT035,2838.1716434274463
NCY17,OUT017,847.4236610614489
FDQ28,OUT035,2617.6894908764257
FDV35,OUT017,2542.4721195021993
FDQ36,OUT013,710.0297368657444
FDD34,OUT018,2324.358271716446
FDK51,OUT045,4043.0753988863207
FDV31,OUT035,2889.9830952384696
FDR04,OUT035,1731.7174410212954
FDR14,OUT049,1066.6418548548866
DRC36,OUT010,888.3731770228522
FDE39,OUT019,96.38611604824678
FDP57,OUT049,1810.6426909895567
FDE57,OUT046,2255.3480125159085
NCN18,OUT046,1732.7199386938232
NCQ05,OUT018,2084.8111651007457
FDW47,OUT035,2096.294700407843
FDV46,OUT035,2357.6783713218024
NCP29,OUT045,990.965365949182
FDE09,OUT018,1547.4426683404463
NCU06,OUT027,4965.708864953416
FDT19,OUT010,855.693216682579
DRF15,OUT017,2505.4660174684914
DRI51,OUT013,2699.450383809369
NCX54,OUT013,1723.1267220703753
DRE01,OUT013,3728.9648492054207
NCB07,OUT045,2969.388060201946
FDU50,OUT035,2018.4328664257455
FDG40,OUT035,827.4459640741135
FDW10,OUT018,2491.612923638127
FDX51,OUT013,3131.1509854010474
NCP17,OUT045,992.0137070359629
FDP21,OUT035,3146.0045432930146
FDL04,OUT045,1653.3118026737889
FDV23,OUT013,2007.846563915587
FDF24,OUT046,1416.861937688568
FDH56,OUT027,3323.3127348917656
FDB51,OUT049,1181.9559806874481
FDI58,OUT027,3033.051362079625
FDR20,OUT013,935.1081612625445
FDC51,OUT018,1769.35061957983
FDB16,OUT027,2867.9004572252875
FDE40,OUT049,1189.0532839227992
NCM17,OUT035,925.5370076226745
FDU56,OUT035,3057.7252199975396
FDS32,OUT019,436.8582700615525
FDX02,OUT049,3588.6030384684645
FDT39,OUT027,3913.2782071442202
FDE35,OUT017,1146.329472909698
NCI42,OUT019,1406.8541390218886
DRL23,OUT046,1720.1972885554585
FDA10,OUT046,1944.0137970850717
FDA11,OUT013,1627.2048846479543
NCM06,OUT046,2421.6074704092466
NCT05,OUT035,4100.8438464621295
NCQ02,OUT010,1024.292001816826
NCY06,OUT049,2162.45048605224
FDY56,OUT035,3684.174525675461
FDL02,OUT035,1890.0965398564342
NCI06,OUT035,2931.3175529973178
FDQ14,OUT045,2333.613848000587
FDQ12,OUT017,3661.896498090523
FDP36,OUT046,858.3826613873898
FDK21,OUT027,5321.135337615632
FDO40,OUT045,2304.5758750118744
NCK54,OUT019,86.24634823340284
FDY09,OUT018,2529.13694700307
NCW30,OUT049,4108.613859537634
NCC55,OUT027,2096.2577292354545
FDE58,OUT018,1609.2135306288296
FDR39,OUT013,2925.702770018868
FDU28,OUT049,3070.39605684469
FDH08,OUT017,3661.5644946638627
FDG35,OUT045,2742.211034026775
FDG22,OUT049,839.5107138915964
FDC34,OUT035,2644.299682705334
FDP15,OUT018,3654.3234286410247
FDK34,OUT010,1827.189411562365
FDU45,OUT035,2077.8574183342907
FDQ04,OUT027,2172.486873741686
FDX22,OUT018,3064.6125294894678
FDB45,OUT017,1816.7071511854922
NCH43,OUT027,4781.836774967601
DRE60,OUT046,3435.555085465634
FDD17,OUT027,5095.51893866603
NCM54,OUT017,2125.774851050539
NCH55,OUT013,2068.0831603803913
NCT06,OUT017,2684.5704765676314
FDA48,OUT027,4853.107951374251
FDY58,OUT027,4984.018197366925
FDO25,OUT045,3217.156438504704
FDN50,OUT045,1554.8034456474752
FDH35,OUT035,2745.7639077960444
FDK09,OUT045,3471.5712917304354
FDO16,OUT013,1435.882673834048
FDW11,OUT045,1053.6955672840759
FDU47,OUT027,3693.204682587951
NCQ42,OUT010,169.18931401041857
FDK55,OUT027,2924.172194631029
FDN08,OUT049,2015.2368155483364
FDT57,OUT045,3639.1235493982367
FDJ12,OUT018,3022.3277854538997
DRL59,OUT017,1030.621777338919
NCN53,OUT046,665.9558314471917
FDO51,OUT010,-1030.6903560474059
