Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2571.187897963622
DRG39,OUT035,871.3022881646463
FDU32,OUT049,2010.8403989727276
FDY27,OUT049,2910.874317569282
NCP54,OUT013,2010.8403989727276
NCZ41,OUT049,2013.551124364679
DRL49,OUT013,2187.0092084239673
FDI05,OUT018,1277.4560346810356
FDY56,OUT045,3770.4342294280677
DRC13,OUT013,2013.551124364679
NCV29,OUT017,2944.4821257566828
FDR24,OUT049,1473.3551457552364
FDZ34,OUT018,3066.682759056528
FDP37,OUT035,2013.551124364679
FDX08,OUT027,4820.375204936804
FDS57,OUT045,2032.9784342577675
NCG18,OUT049,1576.3832015940277
FDK25,OUT018,2751.0903177784808
FDH53,OUT049,1304.1854993804416
DRI59,OUT018,3591.7057475631927
FDA52,OUT046,2869.009944149864
FDT20,OUT010,131.8168366527504
FDE36,OUT019,379.3510932190063
FDI24,OUT017,2834.7328378546563
FDB28,OUT018,3107.4898251043087
FDV11,OUT017,2869.009944149864
FDP01,OUT046,2503.4888003892606
FDD34,OUT027,4227.558133676156
FDJ50,OUT027,1084.7323134383998
FDZ44,OUT013,1963.8347223433143
DRO59,OUT035,1157.5261638983916
DRB48,OUT045,668.6205084910945
FDR21,OUT018,2832.0493250845775
NCE42,OUT010,573.418353090476
FDO23,OUT046,1516.2286661845264
NCE30,OUT018,3483.925935426982
FDQ22,OUT035,662.7345946025035
FDY01,OUT045,1946.7193027251633
FDS08,OUT017,2879.3758452235534
FDG28,OUT018,3768.387766450854
FDQ51,OUT018,740.0195676635045
FDB05,OUT017,4002.8783016408097
FDO56,OUT049,1952.234865041014
FDE02,OUT018,1511.3444064145356
FDN45,OUT017,3716.012291395565
FDS09,OUT013,777.223762146187
NCA54,OUT018,3022.6226522866755
FDP09,OUT010,570.1192063445953
FDC53,OUT045,1549.7308944952417
NCM55,OUT017,3066.682759056528
FDL09,OUT018,2753.6437801693683
FDA11,OUT019,235.27690737500262
FDA50,OUT045,1535.8707571302741
FDC23,OUT017,2941.825294166999
FDE22,OUT049,2560.2639889099673
FDD23,OUT046,3066.682759056528
NCA29,OUT049,2834.7328378546563
FDK38,OUT046,2484.4689712888717
DRC13,OUT046,2010.8403989727276
NCP43,OUT049,2941.825294166999
FDX28,OUT049,1549.7308944952417
FDF08,OUT049,1474.826699210865
FDZ33,OUT046,2484.4689712888717
FDD10,OUT049,2910.874317569282
FDO58,OUT017,2571.187897963622
FDI50,OUT017,3809.540066220957
FDO58,OUT045,2573.0714589123168
FDX08,OUT013,3025.306165056754
NCK17,OUT010,131.8168366527504
FDF39,OUT035,4096.812145043898
FDU45,OUT010,263.71135316604745
NCJ18,OUT018,1952.234865041014
DRC27,OUT019,572.6334715056901
DRC25,OUT035,1420.402008683852
FDU59,OUT035,2561.670158580718
FDU28,OUT035,3066.682759056528
NCP30,OUT046,676.7736677533962
FDB39,OUT018,934.837570824867
FDE41,OUT013,1518.9531699877207
DRH11,OUT010,132.25160464395154
FDA58,OUT045,3853.993077822882
FDU50,OUT046,1946.7193027251633
FDM34,OUT013,2016.379695012311
FDM44,OUT027,2893.8573064742122
FDR39,OUT045,3061.4276004272992
FDM25,OUT045,2833.3196687429577
FDQ49,OUT049,2516.3990357338366
DRH25,OUT018,853.7466066115938
FDM09,OUT027,4248.35653121796
FDL44,OUT019,378.651670126972
NCR42,OUT018,659.6257140077163
DRL59,OUT046,901.9287732669326
FDX43,OUT013,2705.5041884320585
DRK47,OUT010,572.0989095379152
FDU48,OUT018,2016.379695012311
FDY12,OUT045,743.8746719110209
NCN43,OUT018,2010.8403989727276
NCM55,OUT018,3062.8407695389983
FDQ21,OUT027,2960.8587219898886
FDX13,OUT035,4020.3103667563
NCK30,OUT027,5832.71795780958
FDG20,OUT049,2834.7328378546563
DRG27,OUT017,666.5670874649737
FDY14,OUT018,3928.1646995114056
FDP59,OUT035,1576.3832015940277
FDU60,OUT017,2756.327292939447
NCC18,OUT019,415.61726334567123
DRJ39,OUT017,3640.131521122303
FDS07,OUT049,1937.88315025387
FDM08,OUT027,5835.830011291508
FDP51,OUT045,2010.8403989727276
FDU16,OUT035,1370.7454337776587
FDH12,OUT013,1578.8522424118246
DRE48,OUT010,506.654929256616
NCL42,OUT027,5835.830011291508
FDR21,OUT045,2877.9626761118548
NCW29,OUT035,2016.379695012311
FDO11,OUT013,4015.3032175851577
NCM31,OUT049,2027.5786959476065
FDV35,OUT019,368.1816349096948
FDF58,OUT017,1017.6782407381205
NCE43,OUT049,2756.327292939447
FDA02,OUT035,2462.47932914718
DRL37,OUT010,131.8168366527504
FDR24,OUT018,1501.6745159214304
FDW59,OUT049,1381.178923010182
FDS22,OUT049,685.9512622052697
FDW24,OUT017,739.4126047151901
FDU24,OUT035,1535.8707571302741
FDA21,OUT027,5193.7947288493815
FDH58,OUT027,2936.566071426725
FDW36,OUT018,1576.3832015940277
FDI45,OUT027,4400.511416900742
FDU01,OUT018,3066.682759056528
FDF35,OUT027,2918.352375709921
FDU43,OUT019,573.9752296258524
FDE24,OUT019,358.14299820782935
FDK50,OUT049,2571.187897963622
FDG31,OUT045,1068.107377179274
FDC60,OUT045,1474.826699210865
FDL36,OUT013,1529.0191506639844
FDP21,OUT013,3066.682759056528
FDW16,OUT045,1474.826699210865
FDX02,OUT017,3736.9630402564117
FDQ58,OUT027,4090.8005417337317
FDT51,OUT046,1685.9964055619912
FDD59,OUT049,1284.716438677573
NCM42,OUT018,1590.5082931257077
FDA57,OUT018,666.0437018279081
FDZ48,OUT035,1713.3985214659808
FDE46,OUT045,2491.578780346133
NCZ30,OUT019,278.17354101658265
FDB56,OUT017,3066.682759056528
FDA25,OUT027,2893.5013829767186
FDD20,OUT013,2013.551124364679
FDL25,OUT013,1540.074310203346
NCO18,OUT049,2869.009944149864
FDJ45,OUT017,659.1023283706506
FDR12,OUT035,2764.1491144940273
NCF19,OUT010,131.8168366527504
FDK25,OUT046,2657.269980956931
NCR17,OUT046,1941.9499336372596
FDC52,OUT046,2488.722904396434
NCA54,OUT017,3025.306165056754
FDR45,OUT010,570.173512417981
NCM19,OUT049,1937.88315025387
FDF39,OUT027,5835.830011291508
FDX23,OUT049,1535.8707571302741
FDD58,OUT027,2885.2593185728842
FDX28,OUT013,1563.9870426679531
NCD31,OUT013,2571.187897963622
FDU57,OUT018,2483.130673672121
FDI27,OUT046,744.0253136778015
NCM42,OUT046,1578.8522424118246
FDD32,OUT027,2136.4266413547834
FDI34,OUT013,3789.6348799690454
NCM29,OUT049,2016.379695012311
FDG46,OUT018,1848.2877997367593
DRC01,OUT010,131.8168366527504
FDB15,OUT027,5832.71795780958
NCA17,OUT027,4038.637657329698
FDF10,OUT046,2484.4689712888717
FDR26,OUT027,4765.813053929772
FDI02,OUT049,1713.3985214659808
NCM54,OUT010,273.7051505776347
FDF14,OUT013,2485.8141864422
FDJ33,OUT010,267.97321282994716
FDM20,OUT035,3912.393761496255
FDC03,OUT027,5760.411417012933
NCX05,OUT046,1952.234865041014
NCM41,OUT027,2784.218117811468
NCU29,OUT010,364.41839113783783
FDQ59,OUT017,1375.0309600695916
FDH46,OUT010,239.87459020861678
FDH09,OUT013,781.6246310127841
NCD06,OUT045,741.2945872580349
FDC15,OUT035,2515.3018538925207
DRD37,OUT027,1013.8573800046856
FDT28,OUT027,4038.637657329698
FDR28,OUT027,4232.090122884794
FDT38,OUT017,1426.0606729426045
FDV34,OUT027,1530.9387588334826
FDY52,OUT035,1045.0849941741633
FDB34,OUT013,1511.1607553265535
DRL23,OUT018,1576.3832015940277
DRB24,OUT046,2503.4888003892606
FDJ50,OUT046,945.934436561754
FDQ49,OUT035,2503.4888003892606
FDP20,OUT035,2013.551124364679
FDV19,OUT027,4220.237673307956
NCR54,OUT045,3066.773138026106
FDO09,OUT010,574.8814172430189
FDS57,OUT018,2110.798834881283
FDN10,OUT049,1952.234865041014
FDV23,OUT049,2013.551124364679
FDY28,OUT049,3634.7809342395603
DRG51,OUT013,2571.187897963622
FDD45,OUT019,236.17876922455062
NCL18,OUT027,5737.69972422046
NCM29,OUT013,2016.379695012311
FDF17,OUT027,5760.411417012933
FDE22,OUT017,2566.145646927349
FDQ22,OUT017,659.1023283706506
FDS01,OUT013,2951.2347819254223
FDW35,OUT027,972.0506397030699
FDJ33,OUT046,2013.551124364679
NCF54,OUT035,2834.7328378546563
FDE09,OUT013,1624.9690695383847
NCE06,OUT045,2566.145646927349
DRH49,OUT049,1298.045565613432
FDY43,OUT045,2762.7359453823283
NCT05,OUT017,4033.6809769249503
FDZ34,OUT045,3066.773138026106
FDL38,OUT017,1451.6195755197714
FDZ31,OUT017,3066.682759056528
FDR14,OUT035,920.4360251883589
NCN54,OUT049,1282.4419363785737
NCC42,OUT027,2966.814375779823
FDK08,OUT017,1549.7308944952417
FDP59,OUT013,1576.3832015940277
FDV22,OUT035,2548.37858064957
FDD33,OUT035,3806.0485673322623
DRE60,OUT027,5832.71795780958
FDK52,OUT046,3781.50634515381
FDA02,OUT017,2484.4689712888717
FDM56,OUT049,1590.5082931257077
FDE57,OUT035,2032.9784342577675
FDM32,OUT045,1471.3992356567314
NCQ30,OUT027,2947.9993986877466
FDQ27,OUT027,2893.8573064742122
FDT60,OUT027,2960.502798492395
FDU43,OUT049,3904.80995075012
NCO55,OUT035,1578.8522424118246
FDG02,OUT045,3065.2695899448286
FDJ28,OUT013,3066.682759056528
FDP40,OUT045,1713.3985214659808
FDJ38,OUT045,3065.2695899448286
NCC54,OUT017,3876.6302503485877
NCZ41,OUT046,2013.551124364679
FDK38,OUT019,364.2495791484083
FDU52,OUT013,2508.199725049279
FDC40,OUT046,1240.793598744956
NCR30,OUT017,1098.4773041581523
NCN18,OUT017,1713.3985214659808
FDB50,OUT035,1271.5714164606472
FDG04,OUT013,3066.682759056528
FDR26,OUT035,2869.009944149864
NCT17,OUT018,3066.682759056528
FDX35,OUT027,5832.71795780958
FDS12,OUT046,2016.379695012311
NCZ29,OUT027,2960.502798492395
FDB38,OUT010,379.05932783929313
FDP12,OUT013,698.1580503923757
FDP22,OUT046,805.5782818293599
FDS26,OUT018,3919.934087227261
FDR52,OUT046,3068.186307137805
DRJ13,OUT046,2563.474374065026
FDU48,OUT027,2960.502798492395
FDE29,OUT035,1004.4900436621807
NCT29,OUT049,2010.8403989727276
DRK37,OUT018,3066.682759056528
FDK55,OUT046,1464.6715959778708
FDR07,OUT046,1535.8707571302741
FDO21,OUT027,5832.71795780958
FDK46,OUT049,4093.1280415203655
FDB12,OUT045,1576.3832015940277
FDT31,OUT027,5204.290643309219
FDJ33,OUT045,2013.551124364679
FDC26,OUT027,2918.352375709921
NCQ02,OUT045,3065.2695899448286
FDP08,OUT010,511.2096452988749
FDB11,OUT027,5832.71795780958
FDV55,OUT013,2484.4689712888717
FDW20,OUT049,2010.8403989727276
NCJ18,OUT019,276.8958085532973
FDC41,OUT018,1181.3517185533462
FDE14,OUT027,2893.8573064742122
FDG35,OUT013,2834.7328378546563
FDF45,OUT035,920.4360251883589
FDS19,OUT027,1922.0593900323117
FDS58,OUT019,378.5962390896148
FDA26,OUT017,3683.4281060715543
FDM32,OUT049,1462.8929799624543
FDL45,OUT046,2013.551124364679
FDZ55,OUT049,2560.2639889099673
FDY37,OUT049,2032.9784342577675
FDO46,OUT046,3066.682759056528
FDQ60,OUT046,2006.3141984550384
FDA19,OUT018,2016.379695012311
FDL15,OUT046,2503.4888003892606
FDM10,OUT018,3476.062915902126
NCL05,OUT017,667.3437270134913
DRK49,OUT010,131.8168366527504
NCE18,OUT027,5835.830011291508
FDG40,OUT049,668.5322691105558
DRI59,OUT045,3735.2673640440794
FDK28,OUT035,4038.534684894458
NCD06,OUT019,131.8168366527504
FDO11,OUT019,571.5337488557594
FDK27,OUT046,2004.001180442691
FDT43,OUT027,1036.741361220698
FDD38,OUT018,1576.3832015940277
FDA16,OUT049,3701.6119706267577
FDL14,OUT027,4090.8005417337317
NCM17,OUT049,680.1473178197328
FDD20,OUT045,2013.551124364679
FDA40,OUT045,1467.5983911379985
FDL43,OUT045,1270.7204836312335
FDV15,OUT045,1576.3832015940277
FDE52,OUT046,1476.9661091476298
NCL17,OUT010,356.05394909250657
NCJ31,OUT045,3877.6015352842123
FDR60,OUT045,1271.5714164606472
NCA18,OUT035,1949.5280145029021
FDS21,OUT027,1419.721660762856
FDW09,OUT035,1270.7204836312335
FDL26,OUT035,2503.4888003892606
FDS47,OUT018,1486.4036809717643
FDC39,OUT046,3383.2371963129535
FDT51,OUT035,1688.3321750099617
FDK40,OUT035,4101.8954940440435
NCG19,OUT045,3835.7760702559094
FDZ07,OUT046,1078.4400795224483
FDF08,OUT027,2651.811563973629
FDO04,OUT013,1011.1042962031698
FDK41,OUT018,1399.5278785839937
FDP15,OUT049,4040.8461410806613
NCD43,OUT018,1576.3832015940277
NCP18,OUT013,2484.4689712888717
FDZ51,OUT046,1516.2286661845264
DRH13,OUT035,1585.7013565455645
FDF38,OUT045,670.5057690237389
NCI43,OUT045,743.8746719110209
FDM38,OUT027,1236.60871563273
FDS03,OUT013,1236.565903662948
DRJ47,OUT017,2832.0706280327063
FDT50,OUT010,230.38228164025438
FDV02,OUT046,2834.7328378546563
NCG18,OUT017,1576.3832015940277
FDW52,OUT046,2573.0714589123168
FDS40,OUT035,662.7345946025035
FDN31,OUT017,3066.682759056528
FDA37,OUT045,2010.8403989727276
FDA15,OUT046,4023.2464622363796
FDL39,OUT046,3025.306165056754
FDJ53,OUT045,2010.8403989727276
FDX22,OUT013,3621.410683736311
NCZ42,OUT045,3891.447425027045
FDD56,OUT027,4442.65330619843
FDD40,OUT017,3068.186307137805
FDS50,OUT013,3700.0741120928406
NCN14,OUT013,3066.682759056528
FDT15,OUT013,3062.8407695389983
NCS18,OUT027,2903.2979636797604
NCO26,OUT010,266.4343969377537
FDF58,OUT018,1039.9527722236207
NCB19,OUT013,1518.9531699877207
FDH26,OUT017,2027.5786959476065
DRB24,OUT027,4083.881176843907
FDA49,OUT018,1444.9444441230546
FDB32,OUT045,1535.8707571302741
FDI36,OUT017,3070.603955840942
NCA17,OUT010,363.2017712353638
FDH22,OUT013,2013.551124364679
NCM26,OUT018,2500.8052876191814
FDT15,OUT027,5190.682675367453
FDB16,OUT018,1462.4667901320454
NCP54,OUT027,2960.8587219898886
FDJ36,OUT013,1576.3832015940277
FDO28,OUT045,2006.3141984550384
FDU09,OUT013,1009.4046700125544
FDF29,OUT017,2016.379695012311
FDY08,OUT013,2018.7817796676636
DRJ59,OUT018,659.6257140077163
FDT23,OUT027,1938.333675855217
FDU15,OUT018,659.1023283706506
FDT47,OUT013,1544.8438289728147
FDI53,OUT019,379.8348188568681
FDR59,OUT018,3929.029169233132
FDD53,OUT035,669.6759680597612
FDY51,OUT017,3676.0914979390377
FDT04,OUT049,671.3877726000303
FDU51,OUT049,2866.1249876298707
FDG14,OUT035,2488.722904396434
NCU06,OUT045,3789.7372673395453
DRG25,OUT046,3066.682759056528
DRH49,OUT035,1375.0309600695916
FDN15,OUT035,2018.7817796676636
FDL43,OUT018,1227.4033174589986
NCT18,OUT049,3061.2786908189114
NCB31,OUT013,4066.77410061567
FDK57,OUT035,1988.3985480881227
FDY04,OUT019,379.3510932190063
NCP54,OUT046,2010.8403989727276
FDF41,OUT013,3880.9564715914144
FDM01,OUT045,1576.3832015940277
FDW03,OUT045,1576.3832015940277
FDF28,OUT045,2010.8403989727276
FDY37,OUT017,2038.1800271427762
FDQ03,OUT017,3848.6272446048843
FDP51,OUT027,2940.000596143708
FDJ40,OUT017,1688.3321750099617
FDC32,OUT049,1516.2286661845264
DRI49,OUT027,2171.664006111012
NCW54,OUT017,919.4012146096867
FDF09,OUT017,659.1023283706506
FDP45,OUT018,3868.463204196748
DRJ23,OUT018,3066.682759056528
FDS59,OUT017,1688.3321750099617
FDY08,OUT046,2018.7817796676636
FDX16,OUT049,2484.4689712888717
FDY16,OUT018,3066.682759056528
FDK32,OUT035,2501.0036469519855
FDQ22,OUT013,702.6907776799231
NCC31,OUT018,2513.7155229637574
FDG58,OUT049,2503.4888003892606
DRF48,OUT013,3066.682759056528
DRH36,OUT049,1106.4793063865077
NCR30,OUT035,1151.9865594222101
FDB03,OUT019,574.4375625932438
FDZ28,OUT027,2960.8587219898886
FDR35,OUT017,3076.1717540868513
DRD15,OUT027,5832.71795780958
FDJ33,OUT019,279.76083783052195
FDA56,OUT010,267.97321282994716
FDP56,OUT046,747.5979808643672
NCT30,OUT046,747.5979808643672
FDK15,OUT017,1554.899555980435
FDH44,OUT018,2481.785458518793
FDV01,OUT013,2503.4888003892606
DRG03,OUT017,2491.578780346133
FDG50,OUT027,2665.3144003657885
FDR16,OUT010,572.8709212180783
FDZ60,OUT046,1578.8522424118246
DRG03,OUT045,2503.4888003892606
FDS56,OUT018,3932.9375437294275
FDU33,OUT045,734.0066903925201
DRD27,OUT035,1549.7308944952417
FDW22,OUT046,3725.3379257688425
DRA24,OUT045,2573.0714589123168
FDF38,OUT049,671.3877726000303
FDX48,OUT013,2503.4888003892606
FDS58,OUT018,2558.986645810639
FDC32,OUT046,1516.2286661845264
NCQ29,OUT045,4069.761103747354
DRK39,OUT018,1399.5278785839937
NCS38,OUT017,1944.3447229953913
DRO47,OUT013,1713.3985214659808
DRG27,OUT027,972.5740253401356
FDC57,OUT027,5712.737256559544
FDS55,OUT046,2484.4689712888717
NCJ06,OUT018,2008.8001955938632
FDO01,OUT019,281.61756947282305
NCM55,OUT045,3065.2695899448286
FDC52,OUT049,2491.578780346133
FDQ15,OUT045,1287.1750456955056
NCT30,OUT027,1035.49679662997
NCR42,OUT027,964.8560123343606
FDD28,OUT035,920.4360251883589
FDQ34,OUT049,1576.3832015940277
FDZ12,OUT027,2998.864367419901
DRE13,OUT019,204.77342387708285
NCN07,OUT019,282.4899918720755
FDM28,OUT035,3022.9491049907892
FDI10,OUT017,2832.0706280327063
FDQ25,OUT013,2766.8249052195083
FDA38,OUT010,570.6358453853722
DRI13,OUT049,3645.139803073132
FDY20,OUT027,2664.9584768682944
NCZ53,OUT035,3066.682759056528
NCM31,OUT013,2462.47932914718
DRB01,OUT017,3066.682759056528
DRF37,OUT046,4080.4196338959755
NCF42,OUT049,2869.009944149864
FDF16,OUT018,2481.785458518793
FDB41,OUT013,777.223762146187
FDR34,OUT013,3785.2986653885728
FDR15,OUT018,2512.618341122442
NCV42,OUT019,272.6339488893976
FDW51,OUT035,3621.3542500080275
FDU36,OUT017,1535.8707571302741
FDX60,OUT049,1326.6622352951395
FDY03,OUT035,1919.8820411762883
FDW55,OUT045,3934.8389933905873
FDT01,OUT010,572.9240286173006
FDG58,OUT013,2503.4888003892606
FDK21,OUT017,4019.5658616665078
NCS41,OUT019,465.9214299580449
FDS10,OUT045,3037.2009792805325
NCT53,OUT046,2573.0714589123168
FDJ28,OUT018,3066.682759056528
FDX44,OUT045,1456.4783427684938
FDT20,OUT018,661.957831860125
FDO44,OUT017,1624.9690695383847
NCX17,OUT049,3835.7760702559094
FDY01,OUT017,1952.234865041014
FDJ12,OUT027,5832.71795780958
DRK35,OUT018,659.6257140077163
FDD47,OUT019,382.10868301662964
NCM53,OUT035,1578.8522424118246
FDO45,OUT013,1525.6690125781874
NCM42,OUT010,250.42463655366828
FDE04,OUT046,2951.2347819254223
NCI30,OUT027,5832.71795780958
FDZ19,OUT013,2834.7328378546563
FDW57,OUT013,2879.3758452235534
FDA25,OUT013,1576.3832015940277
FDT22,OUT046,973.8341756061421
FDP51,OUT013,1976.4974895335672
FDD48,OUT027,2936.566071426725
FDY39,OUT035,3062.8407695389983
FDO48,OUT010,573.8806860578673
FDD23,OUT027,5193.7947288493815
DRN35,OUT027,964.8560123343606
FDT01,OUT035,3629.6975852394144
FDC20,OUT010,131.8168366527504
DRJ35,OUT035,1030.0509815301004
FDB32,OUT046,1520.2388094607254
FDL24,OUT046,2834.7328378546563
NCV42,OUT035,1803.444971320874
FDZ46,OUT046,1590.5082931257077
FDC15,OUT013,2515.3018538925207
FDD08,OUT019,131.8168366527504
FDY50,OUT049,1471.3992356567314
FDD36,OUT013,1988.3985480881227
FDG57,OUT027,1035.49679662997
FDL21,OUT018,666.0437018279081
FDN16,OUT027,2893.5013829767186
FDJ09,OUT027,1031.9241294434044
FDS01,OUT010,427.2461774228712
FDV33,OUT017,4078.693131567411
DRE12,OUT017,1941.9499336372596
FDR07,OUT013,1544.8438289728147
FDP48,OUT010,468.20232337137423
NCB55,OUT035,920.4360251883589
FDQ08,OUT013,1100.7129089800871
FDR34,OUT035,3806.424827365244
FDO33,OUT046,1715.971102341497
FDP13,OUT045,666.4198990559559
FDX12,OUT049,3902.6511807882553
NCT06,OUT049,2617.112478561009
FDR16,OUT019,571.7409132553329
FDE36,OUT046,2573.0714589123168
FDZ36,OUT049,3066.682759056528
FDV13,OUT045,1465.4995886286151
NCZ17,OUT035,663.2579802395692
FDU56,OUT045,3061.4276004272992
FDM09,OUT035,2814.742755543108
FDV02,OUT017,2834.7328378546563
FDS34,OUT018,1848.2877997367593
FDA11,OUT049,1535.8707571302741
FDP09,OUT017,3615.906994219475
FDB29,OUT027,2921.8335958854545
FDT19,OUT017,2834.7328378546563
DRH15,OUT017,677.0447071024302
FDY38,OUT046,3786.969113256634
FDF14,OUT027,4050.8863780880843
FDN48,OUT010,225.9784410379152
FDQ12,OUT013,3798.598044392295
NCJ43,OUT045,2833.3196687429577
FDE17,OUT019,364.9822169613592
FDB05,OUT035,4006.4424405324085
FDH10,OUT045,3066.773138026106
NCR06,OUT017,666.5670874649737
FDU32,OUT018,2010.8403989727276
FDD56,OUT049,2834.7328378546563
FDO36,OUT018,3024.7673580330993
FDH16,OUT010,222.04371542102052
FDX10,OUT018,659.1023283706506
FDZ37,OUT017,1465.4995886286151
FDU31,OUT010,572.4399364729259
DRC49,OUT049,2035.9258659111074
FDL15,OUT045,2491.578780346133
FDN32,OUT019,488.7225866016269
DRH59,OUT027,1445.907890333175
NCU29,OUT049,2484.4689712888717
FDR37,OUT019,468.73688533914907
FDS14,OUT018,2537.941563413819
FDU02,OUT027,5832.71795780958
FDJ08,OUT035,3068.186307137805
NCZ06,OUT045,4015.5002819281503
FDO31,OUT049,1346.8921089501027
FDH31,OUT018,1564.76115872784
FDS58,OUT017,2560.2639889099673
NCA53,OUT027,1035.49679662997
FDF50,OUT046,3070.603955840942
NCW42,OUT049,3726.085933812296
NCQ17,OUT045,2516.3990357338366
FDK51,OUT018,3950.0483314844914
NCW41,OUT010,376.1413059619712
NCR29,OUT017,917.7015884190713
FDB08,OUT019,378.18858137729376
FDA40,OUT027,2484.213404319437
FDL14,OUT018,2548.169458525261
FDB47,OUT046,3527.025599193239
FDO03,OUT035,3789.185204791475
DRK13,OUT019,518.4860210020344
FDX13,OUT010,570.173512417981
FDF52,OUT046,3062.8407695389983
FDT11,OUT013,3066.682759056528
FDB08,OUT013,2560.2639889099673
FDQ28,OUT018,2512.618341122442
FDD29,OUT045,4023.994470279833
NCQ29,OUT027,5835.830011291508
NCO02,OUT013,1236.565903662948
FDR56,OUT010,512.9688508233415
NCM54,OUT049,2013.551124364679
FDP51,OUT035,1952.234865041014
FDT38,OUT013,1509.582351436896
FDZ20,OUT018,3870.270141664907
FDJ53,OUT013,2010.8403989727276
FDX13,OUT049,4020.3103667563
FDP58,OUT035,3690.753671056029
NCK31,OUT019,131.8168366527504
FDA35,OUT018,2010.8403989727276
FDV37,OUT018,3076.0933337841566
NCO07,OUT027,5832.71795780958
FDA20,OUT045,3065.2695899448286
FDZ59,OUT035,2705.5041884320585
NCY17,OUT017,679.1385925609012
FDQ28,OUT035,2503.4888003892606
FDV35,OUT017,2503.4888003892606
FDQ36,OUT013,698.1580503923757
FDD34,OUT018,2568.5043851935434
FDK51,OUT045,4086.448663773053
FDV31,OUT035,2834.7328378546563
FDR04,OUT035,1535.8707571302741
FDR14,OUT049,920.6699082024301
DRC36,OUT010,424.1871448938805
FDE39,OUT019,278.17354101658265
FDP57,OUT049,1576.3832015940277
FDE57,OUT046,2027.5786959476065
NCN18,OUT046,1713.3985214659808
NCQ05,OUT018,2481.785458518793
FDW47,OUT035,2008.8001955938632
FDV46,OUT035,2018.7817796676636
NCP29,OUT045,1063.7310122229007
FDE09,OUT018,1683.5431721596385
NCU06,OUT027,5832.71795780958
FDT19,OUT010,420.33284396573714
DRF15,OUT017,2491.578780346133
DRI51,OUT013,2764.1491144940273
NCX54,OUT013,1576.3832015940277
DRE01,OUT013,3885.861233392057
NCB07,OUT045,3066.773138026106
FDU50,OUT035,1941.9499336372596
FDG40,OUT035,662.7345946025035
FDW10,OUT018,2832.0493250845775
FDX51,OUT013,3068.186307137805
NCP17,OUT045,1068.107377179274
FDP21,OUT035,3066.682759056528
FDL04,OUT045,1576.3832015940277
FDV23,OUT013,2010.8403989727276
FDF24,OUT046,1358.602458896477
FDH56,OUT027,2921.477672387961
FDB51,OUT049,1024.5294495460985
FDI58,OUT027,2864.8410495977155
FDR20,OUT013,777.223762146187
FDC51,OUT018,2010.8403989727276
FDB16,OUT027,2484.5693278169306
FDE40,OUT049,1012.5850896986201
NCM17,OUT035,674.3496433116807
FDU56,OUT035,3066.682759056528
FDS32,OUT019,285.15394504248945
FDX02,OUT049,3740.8526001629334
FDT39,OUT027,4079.407317833245
FDE35,OUT017,920.4360251883589
NCI42,OUT019,569.0257088927095
DRL23,OUT046,1576.3832015940277
FDA10,OUT046,2010.8403989727276
FDA11,OUT013,1544.8438289728147
NCM06,OUT046,2503.4888003892606
NCT05,OUT035,4052.9365379068513
NCQ02,OUT010,488.45326492873807
NCY06,OUT049,2016.379695012311
FDY56,OUT035,3740.527179148011
FDL02,OUT035,1576.3832015940277
NCI06,OUT035,2891.7247383785866
FDQ14,OUT045,2484.4689712888717
FDQ12,OUT017,3777.831688338048
FDP36,OUT046,747.5979808643672
FDK21,OUT027,5832.71795780958
FDO40,OUT045,2484.4689712888717
NCK54,OUT019,276.28853428424725
FDY09,OUT018,2858.7256073890935
NCW30,OUT049,4088.468809812511
NCC55,OUT027,964.8560123343606
FDE58,OUT018,1952.234865041014
FDR39,OUT013,3066.682759056528
FDU28,OUT049,3066.682759056528
FDH08,OUT017,3782.992590185205
FDG35,OUT045,2833.3196687429577
FDG22,OUT049,668.5322691105558
FDC34,OUT035,2540.6250761838983
FDP15,OUT018,3891.019124560569
FDK34,OUT010,571.6142620029224
FDU45,OUT035,1949.5280145029021
FDQ04,OUT027,971.2740001545525
FDX22,OUT018,3472.8994942383583
FDB45,OUT017,1576.3832015940277
NCH43,OUT027,5832.71795780958
DRE60,OUT046,3730.795054575362
FDD17,OUT027,5832.71795780958
NCM54,OUT017,2016.379695012311
NCH55,OUT013,2016.379695012311
NCT06,OUT017,2573.0714589123168
FDA48,OUT027,5835.830011291508
FDY58,OUT027,5832.71795780958
FDO25,OUT045,3621.3542500080275
FDN50,OUT045,1535.8707571302741
FDH35,OUT035,2573.0714589123168
FDK09,OUT045,3770.733638772832
FDO16,OUT013,1486.7140693570973
FDW11,OUT045,1071.7729780729312
FDU47,OUT027,2966.4584522823293
NCQ42,OUT010,273.9727062127581
FDK55,OUT027,2658.6596401961456
FDN08,OUT049,1952.234865041014
FDT57,OUT045,3858.336875051834
FDJ12,OUT018,3425.5675313967704
DRL59,OUT017,788.8333501646266
NCN53,OUT046,669.0556547476215
FDO51,OUT010,131.8168366527504
FDK56,OUT017,3066.682759056528
FDY12,OUT035,842.7381934354175
FDU15,OUT035,662.7345946025035
FDQ19,OUT046,3912.2666540156474
DRF15,OUT045,2503.4888003892606
DRE25,OUT019,233.69196288931118
FDK57,OUT018,1988.3985480881227
FDD33,OUT010,572.2083792793496
FDR34,OUT027,5832.71795780958
