Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG39,OUT035,840.0498413119283
FDU32,OUT049,2072.3517341441266
FDY27,OUT049,2957.6288173105936
NCP54,OUT013,2031.4370132589788
NCZ41,OUT049,2041.0136526538265
DRL49,OUT013,2198.6456031194903
FDI05,OUT018,1264.6100340029996
FDY56,OUT045,3799.3070463513377
DRC13,OUT013,2032.505437471989
NCV29,OUT017,2991.1162577107525
FDR24,OUT049,1371.0294421510312
FDZ34,OUT018,3028.662013882426
FDP37,OUT035,2002.0191478666488
FDX08,OUT027,4829.668917764603
FDS57,OUT045,2064.1764730350246
NCG18,OUT049,1643.896986773355
FDK25,OUT018,2678.589876692426
FDH53,OUT049,1289.9063422329389
DRI59,OUT018,3560.4203365558355
FDA52,OUT046,2853.285272849734
FDT20,OUT010,132.06171756979535
FDE36,OUT019,384.01145538101736
FDI24,OUT017,2859.907522201548
FDB28,OUT018,3047.9170371885516
FDV11,OUT017,2858.1936498078485
FDP01,OUT046,2517.011832785496
FDD34,OUT027,4260.763204732525
FDJ50,OUT027,1123.0552380917727
FDZ44,OUT013,1939.679358121415
DRO59,OUT035,1176.9780704857194
DRB48,OUT045,623.9894518910087
FDR21,OUT018,2740.0018953333383
NCE42,OUT010,573.0834637174362
FDO23,OUT046,1452.6121258265518
NCE30,OUT018,3407.702084585866
FDQ22,OUT035,593.9409118300458
FDY01,OUT045,1908.0883212711456
FDS08,OUT017,2870.889917181614
FDG28,OUT018,3717.8350614120595
FDQ51,OUT018,763.1727808865595
FDB05,OUT017,3994.33736902387
FDO56,OUT049,1932.5089857340981
FDE02,OUT018,1434.3242310475555
FDN45,OUT017,3718.2763420033034
FDS09,OUT013,830.8305037870849
NCA54,OUT018,2960.88611125512
FDP09,OUT010,570.0087313542767
FDC53,OUT045,1563.0369708224262
NCM55,OUT017,3102.4134902935884
FDL09,OUT018,2670.846201925753
FDA11,OUT019,233.4939378374262
FDA50,OUT045,1502.7959302533488
FDC23,OUT017,2924.2788655665186
FDE22,OUT049,2550.950397295469
FDD23,OUT046,3135.320695839833
NCA29,OUT049,2903.0122874742283
FDK38,OUT046,2435.8832507325833
DRC13,OUT046,2047.4743277310608
NCP43,OUT049,2952.704405879184
FDX28,OUT049,1568.376246609308
FDF08,OUT049,1372.7222424553077
FDZ33,OUT046,2449.1515886235716
FDD10,OUT049,2883.6897797923757
FDO58,OUT017,2591.1115973372666
FDI50,OUT017,3898.770273244742
FDO58,OUT045,2621.3721982447732
FDX08,OUT013,3046.7659476477
NCK17,OUT010,132.06171756979535
FDF39,OUT035,4210.637422372653
FDU45,OUT010,263.1255484060732
NCJ18,OUT018,1863.259037484634
DRC27,OUT019,571.6453455874173
DRC25,OUT035,1359.6614711605223
FDU59,OUT035,2553.057137388745
FDU28,OUT035,3055.1131240986074
NCP30,OUT046,657.8462426422075
FDB39,OUT018,892.3507564037988
FDE41,OUT013,1427.7777699906144
DRH11,OUT010,132.06171756979535
FDA58,OUT045,3894.012654090341
FDU50,OUT046,1938.8571102684166
FDM34,OUT013,2041.612428751963
FDM44,OUT027,2853.712598704684
FDR39,OUT045,3070.4931645472507
FDM25,OUT045,2862.1396487035445
FDQ49,OUT049,2526.877132408807
DRH25,OUT018,836.8707953200749
FDM09,OUT027,4301.520644882603
FDL44,OUT019,381.62919512495444
NCR42,OUT018,591.5175352933398
DRL59,OUT046,910.3974383625018
FDX43,OUT013,2666.8684127398647
DRK47,OUT010,570.018923014305
FDU48,OUT018,1977.8625681771905
FDY12,OUT045,759.3840853399663
NCN43,OUT018,2007.9238969414512
NCM55,OUT018,3042.156612668607
FDQ21,OUT027,3009.2997210735866
FDX13,OUT035,4114.059885435569
NCK30,OUT027,5857.329262401554
FDG20,OUT049,2867.8937618027976
DRG27,OUT017,612.876433042735
FDY14,OUT018,3917.4144974623837
FDP59,OUT035,1650.2562794026737
FDU60,OUT017,2763.650576057102
NCC18,OUT019,420.0517057370596
DRJ39,OUT017,3698.418244885158
FDS07,OUT049,1923.0297397463885
FDM08,OUT027,5857.329262401554
FDP51,OUT045,1997.4855375652603
FDU16,OUT035,1331.4737144819926
FDH12,OUT013,1649.3217698874403
DRE48,OUT010,505.06431437127367
NCL42,OUT027,5857.329262401554
FDR21,OUT045,2835.865026433948
NCW29,OUT035,2032.2124694207869
FDO11,OUT013,4032.5947674401536
NCM31,OUT049,2082.289246370491
FDV35,OUT019,369.0700167623257
FDF58,OUT017,977.4032957872864
NCE43,OUT049,2782.1291636344804
FDA02,OUT035,2492.030231757509
DRL37,OUT010,132.06171756979535
FDR24,OUT018,1401.6209328124555
FDW59,OUT049,1332.013259978127
FDS22,OUT049,690.1576697588924
FDW24,OUT017,753.6418009146911
FDU24,OUT035,1505.098643073726
FDA21,OUT027,5094.881718947512
FDH58,OUT027,2945.877087721981
FDW36,OUT018,1629.178777555479
FDI45,OUT027,4422.813226430619
FDU01,OUT018,2966.3111968653893
FDF35,OUT027,2906.132726900494
FDU43,OUT019,573.5877504636219
FDE24,OUT019,358.1092153432184
FDK50,OUT049,2568.899258255418
FDG31,OUT045,1048.898532385089
FDC60,OUT045,1384.5077174632422
FDL36,OUT013,1424.197037286196
FDP21,OUT013,3088.6212532395
FDW16,OUT045,1381.8492601754592
FDX02,OUT017,3799.6068590447867
FDQ58,OUT027,4113.427865843325
FDT51,OUT046,1734.2960992936244
FDD59,OUT049,1291.8515330714818
NCM42,OUT018,1637.5760609743122
FDA57,OUT018,612.709183923778
FDZ48,OUT035,1733.0171147304982
FDE46,OUT045,2526.806190710673
NCZ30,OUT019,278.82902057912383
FDB56,OUT017,3105.7936333433486
FDA25,OUT027,2857.4802611980813
FDD20,OUT013,2070.4419496513965
FDL25,OUT013,1467.0387378621256
NCO18,OUT049,2911.473429227814
FDJ45,OUT017,590.9719198326143
FDR12,OUT035,2846.406520326967
NCF19,OUT010,132.06171756979535
FDK25,OUT046,2681.0682112171057
NCR17,OUT046,1975.3668662565688
FDC52,OUT046,2482.4959017087263
NCA54,OUT017,3038.729210541995
FDR45,OUT010,569.2096088445252
NCM19,OUT049,1924.0431997097728
FDF39,OUT027,5857.329262401554
FDX23,OUT049,1534.1144116320397
FDD58,OUT027,2837.4184765281657
FDX28,OUT013,1628.6174779342066
NCD31,OUT013,2597.9731230316147
FDU57,OUT018,2389.4847351362096
FDI27,OUT046,778.9266792237488
NCM42,OUT046,1653.9288105283108
FDD32,OUT027,2167.2754205189376
FDI34,OUT013,3674.0961615986266
NCM29,OUT049,2102.959748195905
FDG46,OUT018,1804.0995207803935
DRC01,OUT010,132.06171756979535
FDB15,OUT027,5857.329262401554
NCA17,OUT027,4039.8721845963355
FDF10,OUT046,2504.6363198553913
FDR26,OUT027,4747.379010533531
FDI02,OUT049,1735.2085671508821
NCM54,OUT010,275.88463727690737
FDF14,OUT013,2423.1737356264302
FDJ33,OUT010,268.9552343122672
FDM20,OUT035,4033.7237619637594
FDC03,OUT027,5724.729426182553
NCX05,OUT046,1938.064664269916
NCM41,OUT027,2776.8677066520213
NCU29,OUT010,366.21892103703374
FDQ59,OUT017,1341.356507914418
FDH46,OUT010,239.58138875766716
FDH09,OUT013,835.270433053015
NCD06,OUT045,757.7491731829225
FDC15,OUT035,2543.3241777007343
DRD37,OUT027,1054.807750810779
FDT28,OUT027,4038.5431686823663
FDR28,OUT027,4269.405872509527
FDT38,OUT017,1351.6622856504055
FDV34,OUT027,1488.8856003184035
FDY52,OUT035,1025.4401738337597
FDB34,OUT013,1423.275772439766
DRL23,OUT018,1627.5785458266475
DRB24,OUT046,2470.726981092881
FDJ50,OUT046,944.9354405917198
FDQ49,OUT035,2548.7263482482044
FDP20,OUT035,2008.3924734966733
FDV19,OUT027,4234.102553229356
NCR54,OUT045,3042.05257395473
FDO09,OUT010,572.6731117172396
FDS57,OUT018,2074.5514129564485
FDN10,OUT049,1942.5551911146342
FDV23,OUT049,2040.8571076008004
FDY28,OUT049,3644.14382291606
DRG51,OUT013,2584.965141665633
FDD45,OUT019,234.6789866348805
NCL18,OUT027,5701.467695614326
NCM29,OUT013,2087.917079347962
FDF17,OUT027,5741.483688930961
FDE22,OUT017,2569.7678768601136
FDQ22,OUT017,590.9719198326143
FDS01,OUT013,2978.3896456734797
FDW35,OUT027,1011.675727918263
FDJ33,OUT046,2031.0983114761275
NCF54,OUT035,2857.333834303371
FDE09,OUT013,1685.6582316187712
NCE06,OUT045,2562.443421450942
DRH49,OUT049,1287.1905680488737
FDY43,OUT045,2786.198010627503
NCT05,OUT017,4063.7786875921074
FDZ34,OUT045,3094.2559329407372
FDL38,OUT017,1361.1082594204456
FDZ31,OUT017,3094.2519071277075
FDR14,OUT035,868.4244324142531
NCN54,OUT049,1279.2644758914207
NCC42,OUT027,3032.726600214041
FDK08,OUT017,1576.0546399609457
FDP59,OUT013,1647.7179092554998
FDV22,OUT035,2619.4248118847627
FDD33,OUT035,3863.376419814332
DRE60,OUT027,5857.329262401554
FDK52,OUT046,3805.290260733775
FDA02,OUT017,2501.609489908664
FDM56,OUT049,1655.0808250499038
FDE57,OUT035,2074.7865168129047
FDM32,OUT045,1374.4173413133751
NCQ30,OUT027,2986.759019070544
FDQ27,OUT027,2857.207860467827
FDT60,OUT027,3009.5721218038416
FDU43,OUT049,3907.3928548538615
NCO55,OUT035,1653.1874949419655
FDG02,OUT045,3066.9592853599515
FDJ28,OUT013,3078.8460438582597
FDP40,OUT045,1738.3679027882326
FDJ38,OUT045,3097.4004336216503
NCC54,OUT017,3798.4452193499037
NCZ41,OUT046,2048.5429758451933
FDK38,OUT019,365.9813608532391
FDU52,OUT013,2431.522058998946
FDC40,OUT046,1239.0373504216855
NCR30,OUT017,1130.2967789765626
NCN18,OUT017,1731.923037581292
FDB50,OUT035,1289.5683540991188
FDG04,OUT013,3064.3866087141114
FDR26,OUT035,2853.3038867362407
NCT17,OUT018,3022.8487545217895
FDX35,OUT027,5857.329262401554
FDS12,OUT046,2039.7577805934081
NCZ29,OUT027,3011.909415323137
FDB38,OUT010,382.2622508777655
FDP12,OUT013,693.7052933100803
FDP22,OUT046,831.758708088289
FDS26,OUT018,3893.9776097826666
FDR52,OUT046,3115.559382898372
DRJ13,OUT046,2580.3693245661143
FDU48,OUT027,3020.6540068843747
FDE29,OUT035,961.36098698356
NCT29,OUT049,2029.799857121568
DRK37,OUT018,3024.7784540756625
FDK55,OUT046,1367.3076302235193
FDR07,OUT046,1535.9499245835116
FDO21,OUT027,5857.329262401554
FDK46,OUT049,4197.520130770143
FDB12,OUT045,1650.2562794026737
FDT31,OUT027,5094.881718947512
FDJ33,OUT045,1993.1241297595427
FDC26,OUT027,2920.423116168622
NCQ02,OUT045,3051.8808221608283
FDP08,OUT010,509.8222421426176
FDB11,OUT027,5857.329262401554
FDV55,OUT013,2462.7990791607367
FDW20,OUT049,2077.9730907097705
NCJ18,OUT019,276.51278818647467
FDC41,OUT018,1183.4622386337712
FDE14,OUT027,2853.712598704684
FDG35,OUT013,2830.03102465994
FDF45,OUT035,869.6359399479112
FDS19,OUT027,1954.0383777769653
FDS58,OUT019,380.42230162644046
FDA26,OUT017,3729.5007997456723
FDM32,OUT049,1359.0031085111111
FDL45,OUT046,2054.460525647712
FDZ55,OUT049,2551.2381017663524
FDY37,OUT049,2138.44270954473
FDO46,OUT046,3089.7840244970666
FDQ60,OUT046,2016.6562627224139
FDA19,OUT018,1981.7309959284237
FDL15,OUT046,2509.1240308669367
FDM10,OUT018,3382.411200599803
NCL05,OUT017,620.620964828529
DRK49,OUT010,132.06171756979535
NCE18,OUT027,5857.329262401554
FDG40,OUT049,624.8110144012692
DRI59,OUT045,3835.860136838137
FDK28,OUT035,4159.4203389444465
NCD06,OUT019,132.06171756979535
FDO11,OUT019,570.8854007432153
FDK27,OUT046,2051.005904485297
FDT43,OUT027,1085.3429353759373
FDD38,OUT018,1625.7837148343851
FDA16,OUT049,3733.366948273989
FDL14,OUT027,4110.911103760767
NCM17,OUT049,662.1960465629004
FDD20,OUT045,2048.6486137521974
FDA40,OUT045,1368.7121884171734
FDL43,OUT045,1289.6856962914585
FDV15,OUT045,1649.2235389190487
FDE52,OUT046,1381.067122657057
NCL17,OUT010,355.1556016888688
NCJ31,OUT045,3852.1041861740687
FDR60,OUT045,1282.1044714037018
NCA18,OUT035,1906.9407249669175
FDS21,OUT027,1402.847961597663
FDW09,OUT035,1278.4277168043911
FDL26,OUT035,2540.7464996709245
FDS47,OUT018,1373.9601010443419
FDC39,OUT046,3452.0039299406635
FDT51,OUT035,1733.1784891928246
FDK40,OUT035,4240.623498546093
NCG19,OUT045,3831.085604845696
FDZ07,OUT046,1072.6475087324159
FDF08,OUT027,2650.544424036636
FDO04,OUT013,1017.0365893069469
FDK41,OUT018,1340.6205421710433
FDP15,OUT049,4066.1477285625697
NCD43,OUT018,1628.9059007339995
NCP18,OUT013,2465.9226400832636
FDZ51,OUT046,1453.657324287735
DRH13,OUT035,1655.987049063843
FDF38,OUT045,626.5881080214831
NCI43,OUT045,759.2232222542983
FDM38,OUT027,1256.9413689122478
FDS03,OUT013,1238.286159121225
DRJ47,OUT017,2834.595335545289
FDT50,OUT010,230.30942119065017
FDV02,OUT046,2850.482142741203
NCG18,OUT017,1648.9506620975692
FDW52,OUT046,2618.1952208922557
FDS40,OUT035,593.6708999044381
FDN31,OUT017,3097.595580669079
FDA37,OUT045,1995.562764567183
FDA15,OUT046,4113.207513239314
FDL39,OUT046,3065.5524713137315
FDJ53,OUT045,1988.6010810199843
FDX22,OUT013,3557.383256924893
NCZ42,OUT045,3947.2435970456527
FDD56,OUT027,4442.67286948159
FDD40,OUT017,3010.399365170306
FDS50,OUT013,3650.684026644237
NCN14,OUT013,3067.5225243973664
FDT15,OUT013,3119.370639861216
NCS18,OUT027,2890.3943038630223
NCO26,OUT010,265.09810570361117
FDF58,OUT018,990.9357530908857
NCB19,OUT013,1429.1839617224778
FDH26,OUT017,2073.3526736192857
DRB24,OUT027,4103.61387871185
FDA49,OUT018,1356.0661206064417
FDB32,OUT045,1517.250900384808
FDI36,OUT017,3085.5985084922077
NCA17,OUT010,362.96178349811055
FDH22,OUT013,2017.7124412165185
NCM26,OUT018,2465.8821305507877
FDT15,OUT027,5094.881718947512
FDB16,OUT018,1366.2462657697072
NCP54,OUT027,3009.2997210735866
FDJ36,OUT013,1647.7179092554998
FDO28,OUT045,1978.8707263070114
FDU09,OUT013,1015.5798871137449
FDF29,OUT017,2061.795528237762
FDY08,OUT013,2055.166694866504
DRJ59,OUT018,591.3386604661752
FDT23,OUT027,1968.4887540421455
FDU15,OUT018,591.0754479022613
FDT47,OUT013,1544.1585247842431
FDI53,OUT019,385.6737529730407
FDR59,OUT018,3918.9340498745105
FDD53,OUT035,615.2251380064301
FDY51,OUT017,3690.452240699095
FDT04,OUT049,639.4190661453154
FDU51,OUT049,2856.1771687640453
FDG14,OUT035,2488.08941169223
NCU06,OUT045,3780.3829996889226
DRG25,OUT046,3125.9281858531813
DRH49,OUT035,1332.1193591524864
FDN15,OUT035,2079.526129528841
FDL43,OUT018,1219.5578442453555
NCT18,OUT049,3153.9119833467157
NCB31,OUT013,4043.141480293397
FDK57,OUT035,1947.9102832212707
FDY04,OUT019,383.08210766382655
NCP54,OUT046,2053.499187506144
FDF41,OUT013,3771.466879724033
FDM01,OUT045,1650.2562794026737
FDW03,OUT045,1649.2281279894662
FDF28,OUT045,2006.073731213077
FDY37,OUT017,2112.9711646400615
FDQ03,OUT017,3899.409665774625
FDP51,OUT027,2958.1547830339114
FDJ40,OUT017,1722.9586819365497
FDC32,OUT049,1445.4571040426063
DRI49,OUT027,2215.4604756932495
NCW54,OUT017,868.4387483280902
FDF09,OUT017,591.6782417723382
FDP45,OUT018,3809.639941170633
DRJ23,OUT018,2964.202320257309
FDS59,OUT017,1724.0524739932923
FDY08,OUT046,2056.6235618899823
FDX16,OUT049,2490.609151345345
FDY16,OUT018,2997.2732096244627
FDK32,OUT035,2546.903339913463
FDQ22,OUT013,710.8204478374312
NCC31,OUT018,2424.642113133913
FDG58,OUT049,2473.7784088678172
DRF48,OUT013,3094.734030065017
DRH36,OUT049,1103.5739596220708
NCR30,OUT035,1171.5746161818067
FDB03,OUT019,574.0576155661231
FDZ28,OUT027,3011.909415323137
FDR35,OUT017,3070.6357283441444
DRD15,OUT027,5857.329262401554
FDJ33,OUT019,278.58987480881956
FDA56,OUT010,269.1486412558317
FDP56,OUT046,788.6466218118796
NCT30,OUT046,788.177887155269
FDK15,OUT017,1616.1077636917735
FDH44,OUT018,2442.250476240873
FDV01,OUT013,2489.199300352629
DRG03,OUT017,2497.2817347435316
FDG50,OUT027,2660.6272156910045
FDR16,OUT010,571.065842958455
FDZ60,OUT046,1652.759866426018
DRG03,OUT045,2524.8963252921503
FDS56,OUT018,3915.0011346200736
FDU33,OUT045,747.3350132045069
DRD27,OUT035,1564.4631922074193
FDW22,OUT046,3749.4476882108775
DRA24,OUT045,2625.532207062525
FDF38,OUT049,644.0169440094038
FDX48,OUT013,2494.9805936550943
FDS58,OUT018,2503.3508061074717
FDC32,OUT046,1452.0054849062826
NCQ29,OUT045,4063.648050373659
DRK39,OUT018,1347.1654608538659
NCS38,OUT017,1893.4362178930887
DRO47,OUT013,1733.040052344356
DRG27,OUT027,1011.9515172208332
FDC57,OUT027,5670.694582730885
FDS55,OUT046,2436.5892211690134
NCJ06,OUT018,1952.1032888210102
FDO01,OUT019,281.78078376324197
NCM55,OUT045,3095.9032650321737
FDC52,OUT049,2482.7013212813845
FDQ15,OUT045,1290.6287070803467
NCT30,OUT027,1083.1185561642678
NCR42,OUT027,995.8280110612675
FDD28,OUT035,868.2273678844991
FDQ34,OUT049,1644.1698635948344
FDZ12,OUT027,3057.30732460014
DRE13,OUT019,203.35026807237853
NCN07,OUT019,283.71124258596336
FDM28,OUT035,3056.3766180598027
FDI10,OUT017,2868.0426535572356
FDQ25,OUT013,2816.933151817952
FDA38,OUT010,569.4084558103317
DRI13,OUT049,3615.8730403176705
FDY20,OUT027,2664.140543582219
NCZ53,OUT035,3092.485091299571
NCM31,OUT013,2393.4154677808356
DRB01,OUT017,3103.7888538136253
DRF37,OUT046,4144.133502210261
NCF42,OUT049,2866.381941806148
FDF16,OUT018,2370.169273025462
FDB41,OUT013,831.0080618068307
FDR34,OUT013,3720.3234297089816
FDR15,OUT018,2415.4157837165403
NCV42,OUT019,270.61378714662186
FDW51,OUT035,3634.2956114611397
FDU36,OUT017,1543.0107027608472
FDX60,OUT049,1309.7179160122992
FDY03,OUT035,1879.9420454634276
FDW55,OUT045,4047.9936975701216
FDT01,OUT010,571.2441734502768
FDG58,OUT013,2454.5444509914505
FDK21,OUT017,4107.332123598447
NCS41,OUT019,460.7259221755007
FDS10,OUT045,3020.924210565317
NCT53,OUT046,2548.2201726913754
FDJ28,OUT018,3002.6032965787253
FDX44,OUT045,1370.076942400883
FDT20,OUT018,607.4349976569107
FDO44,OUT017,1683.7813265402613
NCX17,OUT049,3771.4121585065445
FDY01,OUT017,1909.5855166498718
FDJ12,OUT027,5857.329262401554
DRK35,OUT018,591.5175352933398
FDD47,OUT019,388.70971216722205
NCM53,OUT035,1652.804822129574
FDO45,OUT013,1422.3098812353287
NCM42,OUT010,252.67465256896176
FDE04,OUT046,2940.8458826988503
NCI30,OUT027,5857.329262401554
FDZ19,OUT013,2848.4167554261194
FDW57,OUT013,2851.1723617994717
FDA25,OUT013,1647.7179092554998
FDT22,OUT046,970.8255415009876
FDP51,OUT013,1956.033874770053
FDD48,OUT027,2945.877087721981
FDY39,OUT035,3143.774196886169
FDO48,OUT010,573.2823106832427
FDD23,OUT027,5094.881718947512
DRN35,OUT027,995.8280110612675
FDT01,OUT035,3693.5294279585382
FDC20,OUT010,132.06171756979535
DRJ35,OUT035,996.4379308623672
FDB32,OUT046,1457.360570155741
FDL24,OUT046,2891.241800310416
NCV42,OUT035,1802.7742633858402
FDZ46,OUT046,1661.0323632245827
FDC15,OUT013,2486.5295842970113
FDD08,OUT019,132.06171756979535
FDY50,OUT049,1371.329057247212
FDD36,OUT013,2009.9060619612276
FDG57,OUT027,1082.940998144522
FDL21,OUT018,613.4327004223865
FDN16,OUT027,2853.984999434939
FDJ09,OUT027,1078.0546995663497
FDS01,OUT010,429.28664949667683
FDV33,OUT017,4136.5900298589895
DRE12,OUT017,1892.624853526286
FDR07,OUT013,1545.0634423592562
FDP48,OUT010,465.96192898158205
NCB55,OUT035,869.7279731127305
FDQ08,OUT013,1099.2487352289354
FDR34,OUT035,3840.2485279205084
FDO33,OUT046,1739.6536832440843
FDP13,OUT045,621.4131505455172
FDX12,OUT049,3903.405853545185
NCT06,OUT049,2665.2218874903565
FDR16,OUT019,571.1408858757345
FDE36,OUT046,2559.2886612663674
FDZ36,OUT049,3177.610269574934
FDV13,OUT045,1366.9975011272018
NCZ17,OUT035,594.2041243939598
FDU56,OUT045,3094.555203342349
FDM09,OUT035,2866.63629747468
FDV02,OUT017,2854.4630898601717
FDS34,OUT018,1801.011174097396
FDA11,OUT049,1512.7091503090728
FDP09,OUT017,3638.5877395385805
FDB29,OUT027,2930.310246080192
FDT19,OUT017,2865.932845768168
DRH15,OUT017,646.2588691751026
FDY38,OUT046,3728.884983933899
FDF14,OUT027,4074.6535582301603
FDN48,OUT010,224.89118346720758
FDQ12,OUT013,3718.8164676327096
NCJ43,OUT045,2866.532733923155
FDE17,OUT019,364.84853397907403
FDB05,OUT035,3992.314321038058
FDH10,OUT045,3021.7763771156247
NCR06,OUT017,613.2399644225345
FDU32,OUT018,2003.5764772365299
FDD56,OUT049,2878.9748467252166
FDO36,OUT018,2934.7093880983593
FDH16,OUT010,221.68535851741225
FDX10,OUT018,591.2417459907697
FDZ37,OUT017,1369.984491636488
FDU31,OUT010,570.7381866550478
DRC49,OUT049,2089.8503585967687
FDL15,OUT045,2517.5518907929545
FDN32,OUT019,489.74518411754957
DRH59,OUT027,1447.6174339113
NCU29,OUT049,2452.5272810321117
FDR37,OUT019,467.4863591969588
FDS14,OUT018,2429.419169055341
FDU02,OUT027,5857.329262401554
FDJ08,OUT035,3101.2608679323866
NCZ06,OUT045,3984.852781828231
FDO31,OUT049,1325.8717898535788
FDH31,OUT018,1612.6354214049913
FDS58,OUT017,2566.75485247189
NCA53,OUT027,1083.4097328011326
FDF50,OUT046,3114.1608772716195
NCW42,OUT049,3683.8993854591176
NCQ17,OUT045,2499.322257292915
FDK51,OUT018,3952.60083812311
NCW41,OUT010,375.8540548351438
NCR29,OUT017,866.8445020906358
FDB08,OUT019,380.16959154726436
FDA40,OUT027,2473.8078151055024
FDL14,OUT018,2458.529305102468
FDB47,OUT046,3563.170269675497
FDO03,OUT035,3877.5486389075527
DRK13,OUT019,514.1462976059144
FDX13,OUT010,569.4084558103317
FDF52,OUT046,3155.6103150384124
FDT11,OUT013,3093.413292971248
FDB08,OUT013,2521.059782272311
FDQ28,OUT018,2464.049923140768
FDD29,OUT045,4138.384902338744
NCQ29,OUT027,5857.329262401554
NCO02,OUT013,1236.9179857580866
FDR56,OUT010,510.7652680036736
NCM54,OUT049,2040.8763027867465
FDP51,OUT035,1912.1229353225822
FDT38,OUT013,1422.262356667878
FDZ20,OUT018,3844.4023685513716
FDJ53,OUT013,2000.2450161822123
FDX13,OUT049,4052.5843317813337
FDP58,OUT035,3713.6370465976756
NCK31,OUT019,132.06171756979535
FDA35,OUT018,1961.7958148734274
FDV37,OUT018,3015.126396519586
NCO07,OUT027,5857.329262401554
FDA20,OUT045,3110.2752465264552
FDZ59,OUT035,2732.696031189098
NCY17,OUT017,663.7232117361028
FDQ28,OUT035,2544.1179945997396
FDV35,OUT017,2508.1548317054226
FDQ36,OUT013,693.7052933100803
FDD34,OUT018,2511.257490072348
FDK51,OUT045,4199.486314683225
FDV31,OUT035,2863.31983926875
FDR04,OUT035,1531.0426011184422
FDR14,OUT049,899.4548123771217
DRC36,OUT010,422.4750948855131
FDE39,OUT019,278.82902057912383
FDP57,OUT049,1644.1698635948344
FDE57,OUT046,2109.299134175293
NCN18,OUT046,1737.3261110157339
NCQ05,OUT018,2408.6597956424193
FDW47,OUT035,1977.5289350322187
FDV46,OUT035,2078.3917262778828
NCP29,OUT045,1047.577385496591
FDE09,OUT018,1693.1840602958464
NCU06,OUT027,5857.329262401554
FDT19,OUT010,420.7614934585437
DRF15,OUT017,2499.058493881555
DRI51,OUT013,2773.797853201142
NCX54,OUT013,1648.0125236792267
DRE01,OUT013,3800.53674964557
NCB07,OUT045,2996.684662120046
FDU50,OUT035,1893.9944544805944
FDG40,OUT035,593.6708999044381
FDW10,OUT018,2723.2455489741546
FDX51,OUT013,3070.868410123057
NCP17,OUT045,1050.532093478775
FDP21,OUT035,3101.927208555141
FDL04,OUT045,1649.2235389190487
FDV23,OUT013,2014.589571740707
FDF24,OUT046,1329.0537119679711
FDH56,OUT027,2930.310246080192
FDB51,OUT049,994.5587395935386
FDI58,OUT027,2825.5605763746403
FDR20,OUT013,831.4767964634412
FDC51,OUT018,2009.3075748636104
FDB16,OUT027,2477.818661534332
FDE40,OUT049,979.9557279275379
NCM17,OUT035,627.3757790246366
FDU56,OUT035,3118.452868422431
FDS32,OUT019,287.2864189860831
FDX02,OUT049,3718.6789469509285
FDT39,OUT027,4098.124221566225
FDE35,OUT017,868.5717839880291
NCI42,OUT019,568.3096230026038
DRL23,OUT046,1647.9490897250587
FDA10,OUT046,2038.4869168844216
FDA11,OUT013,1520.8991789265592
NCM06,OUT046,2464.5324871137577
NCT05,OUT035,4123.375590714392
NCQ02,OUT010,486.66091435010975
NCY06,OUT049,2056.6620726903134
FDY56,OUT035,3785.332985512099
FDL02,OUT035,1650.2562794026737
NCI06,OUT035,2920.3283122178354
FDQ14,OUT045,2459.140928638637
FDQ12,OUT017,3787.284496250991
FDP36,OUT046,788.0003291355232
FDK21,OUT027,5857.329262401554
FDO40,OUT045,2511.58005781158
NCK54,OUT019,274.56760836804955
FDY09,OUT018,2806.769521440286
NCW30,OUT049,4120.583768758803
NCC55,OUT027,995.8280110612675
FDE58,OUT018,1875.7115859617627
FDR39,OUT013,3074.889205939904
FDU28,OUT049,3086.949543398742
FDH08,OUT017,3783.373361172003
FDG35,OUT045,2834.049344600475
FDG22,OUT049,624.8110144012692
FDC34,OUT035,2590.5930802344355
FDP15,OUT018,3837.3498684895517
FDK34,OUT010,570.586891489722
FDU45,OUT035,1912.858099447944
FDQ04,OUT027,1006.6640620446367
FDX22,OUT018,3394.6174488282227
FDB45,OUT017,1647.6233071902172
NCH43,OUT027,5857.329262401554
DRE60,OUT046,3671.278887223673
FDD17,OUT027,5857.329262401554
NCM54,OUT017,2014.4204760509037
NCH55,OUT013,2044.816453319686
NCT06,OUT017,2609.1809046649637
FDA48,OUT027,5857.329262401554
FDY58,OUT027,5857.329262401554
FDO25,OUT045,3622.730317635245
FDN50,OUT045,1503.9006961823447
FDH35,OUT035,2619.1094607784125
FDK09,OUT045,3741.515674493747
FDO16,OUT013,1423.6226476952277
FDW11,OUT045,1054.7616838341185
FDU47,OUT027,3032.9990009442954
NCQ42,OUT010,276.07804422047184
FDK55,OUT027,2660.6272156910045
FDN08,OUT049,1935.756471055588
FDT57,OUT045,3918.4791345703993
FDJ12,OUT018,3377.9352708821993
DRL59,OUT017,789.810191174774
NCN53,OUT046,632.4517151631355
FDO51,OUT010,132.06171756979535
FDK56,OUT017,3098.4597013760977
FDY12,OUT035,817.32787042357
FDU15,OUT035,593.6708999044381
FDQ19,OUT046,3987.2371519655076
DRF15,OUT045,2528.020411358035
DRE25,OUT019,233.304993435132
FDK57,OUT018,1910.453119126771
FDD33,OUT010,569.9699440346714
FDR34,OUT027,5857.329262401554
FDU04,OUT045,2040.5277857342155
